model,extinction_mechanism,n_rep,tss_link,tss_node
pfim_downsample,random,1,0.9714285714285715,0.22857142857142865
pfim_downsample,generality_descending,1,1.0,-0.11428571428571432
pfim_downsample,vulnerability_descending,1,0.7655502392344498,-0.15000000000000002
pfim_downsample,size_descending,1,0.9772727272727273,0.1428571428571428
pfim_downsample,motility_descending,1,1.0,-0.11428571428571432
pfim_downsample,tiering_descending,1,1.0,-0.4571428571428572
pfim_downsample,calcification_descending,1,0.8575883575883576,0.1428571428571428
pfim_downsample,generality_ascending,1,0.8640350877192982,0.1428571428571428
pfim_downsample,vulnerability_ascending,1,0.8638888888888889,0.48571428571428577
pfim_downsample,size_ascending,1,0.7537878787878789,-0.11428571428571432
pfim_downsample,motility_ascending,1,0.8999999999999999,-0.02857142857142858
pfim_downsample,tiering_ascending,1,0.7763557197519462,0.48571428571428577
pfim_downsample,calcification_ascending,1,0.8999999999999999,-0.11428571428571432
pfim_downsample,random,1,0.8462585034013606,-0.02857142857142858
pfim_downsample,generality_descending,1,1.0,-0.11428571428571432
pfim_downsample,vulnerability_descending,1,0.7655502392344498,-0.15000000000000002
pfim_downsample,size_descending,1,0.9178294573643411,0.3142857142857143
pfim_downsample,motility_descending,1,1.0,-0.02857142857142858
pfim_downsample,tiering_descending,1,1.0,-0.40714285714285714
pfim_downsample,calcification_descending,1,0.9807692307692308,-0.02857142857142858
pfim_downsample,generality_ascending,1,0.8640350877192982,0.1428571428571428
pfim_downsample,vulnerability_ascending,1,0.8638888888888889,0.48571428571428577
pfim_downsample,size_ascending,1,0.8138528138528138,-0.02857142857142858
pfim_downsample,motility_ascending,1,1.0,0.05714285714285716
pfim_downsample,tiering_ascending,1,0.7794202898550724,0.48571428571428577
pfim_downsample,calcification_ascending,1,1.0,0.05714285714285716
pfim_downsample,random,1,0.881578947368421,0.05714285714285716
pfim_downsample,generality_descending,1,1.0,-0.11428571428571432
pfim_downsample,vulnerability_descending,1,0.7655502392344498,-0.15000000000000002
pfim_downsample,size_descending,1,1.0,0.22857142857142865
pfim_downsample,motility_descending,1,0.9230769230769231,0.05714285714285716
pfim_downsample,tiering_descending,1,1.0,-0.4571428571428572
pfim_downsample,calcification_descending,1,0.8640350877192982,0.1428571428571428
pfim_downsample,generality_ascending,1,0.8640350877192982,0.1428571428571428
pfim_downsample,vulnerability_ascending,1,0.8638888888888889,0.48571428571428577
pfim_downsample,size_ascending,1,0.8117386489479512,-0.02857142857142858
pfim_downsample,motility_ascending,1,1.0,-0.02857142857142858
pfim_downsample,tiering_ascending,1,0.7510144927536233,0.48571428571428577
pfim_downsample,calcification_ascending,1,0.85119940029985,0.22857142857142865
pfim_downsample,random,1,0.8431372549019609,0.1428571428571428
pfim_downsample,generality_descending,1,1.0,-0.11428571428571432
pfim_downsample,vulnerability_descending,1,0.7655502392344498,-0.15000000000000002
pfim_downsample,size_descending,1,0.9178294573643411,0.3142857142857143
pfim_downsample,motility_descending,1,1.0,-0.02857142857142858
pfim_downsample,tiering_descending,1,1.0,-0.4571428571428572
pfim_downsample,calcification_descending,1,0.9827586206896552,-0.02857142857142858
pfim_downsample,generality_ascending,1,0.8640350877192982,0.1428571428571428
pfim_downsample,vulnerability_ascending,1,0.8638888888888889,0.48571428571428577
pfim_downsample,size_ascending,1,0.7573529411764706,-0.11428571428571432
pfim_downsample,motility_ascending,1,0.7492465340566605,0.1428571428571428
pfim_downsample,tiering_ascending,1,0.7959183673469388,0.48571428571428577
pfim_downsample,calcification_ascending,1,0.8823911630929175,0.1428571428571428
pfim_downsample,random,1,0.9166666666666665,0.1428571428571428
pfim_downsample,generality_descending,1,1.0,-0.11428571428571432
pfim_downsample,vulnerability_descending,1,0.7655502392344498,-0.15000000000000002
pfim_downsample,size_descending,1,0.9178294573643411,0.3142857142857143
pfim_downsample,motility_descending,1,0.9166666666666665,-0.02857142857142858
