model,extinction_mechanism,n_rep,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,NDTI,NDCI,resilience,rep
niche,vulnerability_descending,1,20,0.09,3,0.9474074135475911,3.625,3.0,0.8756321396137913,0.8756321396137915,0.85,0.8918918918918919,0.15254237288135594,0.5,42
niche,size_descending,1,20,0.1075,3,0.9361131284448441,4.0,1.0,0.7881014327980601,0.8573000773464333,1.2,1.0,0.15151515151515152,0.5,43
niche,motility_descending,1,20,0.0775,2,0.9305415559805937,3.5,1.0,0.8496092084007141,1.4115389060724304,0.6,0.9047619047619048,0.39473684210526316,0.49905482041587906,44
niche,tiering_descending,1,20,0.1025,3,0.9252398430751158,4.333333333333333,1.0,0.8736876432680684,0.8879064394785869,1.1,0.8666666666666667,0.010101010101010102,0.5000000000000001,45
niche,calcification_descending,1,20,0.1175,2,0.9059321100696437,3.6818181818181817,1.0,1.3616671328090062,0.7720918963778292,1.4,0.7142857142857143,-0.32934131736526945,0.5,46
niche,generality_ascending,1,20,0.105,3,0.944685578264896,4.166666666666666,3.0,0.7552971624178859,0.8995364203698407,1.15,0.875,0.23809523809523808,0.5,47
niche,vulnerability_ascending,1,20,0.105,3,0.9557658186172423,4.05,1.0,0.8305539040689343,1.023649226828733,1.15,1.0,0.15517241379310345,0.5,48
niche,size_ascending,1,22,0.07644628099173553,3,0.9538656391504311,4.0,1.0,1.1804699655032673,1.091551611796094,0.7272727272727273,0.9354838709677419,0.056179775280898875,0.4999999999999999,49
niche,motility_ascending,1,25,0.0992,3,0.9297756168263533,4.250000000000001,1.0,1.0926848971345515,0.7818838479703757,1.52,0.8974358974358975,-0.1282051282051282,0.4990548204158789,50
niche,tiering_ascending,1,20,0.0775,3,0.9556925113644463,4.0,1.0,1.0564856330141037,1.0141665907069297,0.6,1.0,0.12727272727272726,0.5,51
niche,calcification_ascending,1,20,0.095,3,0.9270051485763439,3.6666666666666665,1.0,0.7991101626486824,1.0920593722627991,0.95,0.7333333333333333,0.21839080459770116,0.5,52
niche,random,1,20,0.105,3,0.9213112710506103,4.2,1.0,1.0352424529493516,0.8160579579678277,1.15,0.6842105263157895,-0.08333333333333333,0.5000000000000001,53
niche,generality_descending,1,20,0.0475,3,0.923108059514832,4.0,1.0,0.23537557657892522,2.867029320050538,0.0,1.0,1.0,0.49999999999999994,54
niche,vulnerability_descending,1,20,0.09,3,0.9474074135475911,3.625,3.0,0.8756321396137913,0.8756321396137915,0.85,0.8918918918918919,0.15254237288135594,0.5,55
niche,size_descending,1,20,0.0975,3,0.9383884367960543,4.333333333333334,1.0,0.6753303964210805,0.9769126277684741,1.0,1.0,0.2619047619047619,0.5000000000000001,56
niche,motility_descending,1,20,0.075,3,0.949715779134569,4.5,1.0,1.2330725186530231,1.0922373625455004,0.55,1.0,0.015384615384615385,0.49905482041587906,57
niche,tiering_descending,1,20,0.1075,3,0.9237267019504941,4.333333333333334,1.0,0.7735192030779755,1.080569168877963,1.2,1.0,0.1968503937007874,0.5000000000000001,58
niche,calcification_descending,1,21,0.07029478458049887,3,0.945871055674164,4.0,1.0,1.2604196318222904,1.1853686579959,0.5238095238095238,0.92,0.05714285714285714,0.49999999999999983,59
niche,generality_ascending,1,20,0.105,3,0.944685578264896,4.166666666666666,3.0,0.7552971624178859,0.8995364203698407,1.15,0.875,0.23809523809523808,0.5,60
niche,vulnerability_ascending,1,20,0.105,3,0.9557658186172423,4.05,1.0,0.8305539040689343,1.023649226828733,1.15,1.0,0.15517241379310345,0.5,61
niche,size_ascending,1,20,0.0775,3,0.9484146476780871,4.0,1.0,1.0564856330141037,1.2467164826297448,0.6,0.9166666666666666,0.2835820895522388,0.5,62
niche,motility_ascending,1,22,0.10743801652892562,3,0.9435724514633083,4.083333333333334,1.0,1.0650840612275543,0.8516306272526402,1.4090909090909092,0.9354838709677419,-0.07878787878787878,0.499054820415879,63
niche,tiering_ascending,1,20,0.0525,3,0.9728125439753809,4.0,1.0,0.4861121766990862,1.6488485423755563,0.1,1.0,0.8125,0.5,64
niche,calcification_ascending,1,20,0.09,2,0.9119816145124447,3.5,1.0,0.9469351402519892,1.2565617248750864,0.85,1.0,0.19230769230769232,0.5,65
niche,random,1,20,0.0725,3,0.9403930518980691,3.6875,1.0,0.8512938213601696,1.508886416836046,0.5,0.9,0.47058823529411764,0.49999999999999994,66
niche,generality_descending,1,20,0.0475,3,0.923108059514832,4.0,1.0,0.23537557657892522,2.867029320050538,0.0,1.0,1.0,0.49999999999999994,67
niche,vulnerability_descending,1,20,0.09,3,0.9474074135475911,3.625,3.0,0.8756321396137913,0.8756321396137915,0.85,0.8918918918918919,0.15254237288135594,0.5,68
niche,size_descending,1,20,0.09,3,0.9507949650007874,4.0,1.0,0.6398099132915954,1.0602389177459268,0.85,0.8918918918918919,0.36231884057971014,0.5,69
niche,motility_descending,1,20,0.0775,3,0.9748694324367406,4.5,1.0,0.9237303911791195,0.992330521639121,0.6,1.0,0.12727272727272726,0.4990548204158791,70
niche,tiering_descending,1,20,0.11,3,0.9409697038371203,4.333333333333333,1.0,0.7606000241218868,0.8290086419354467,1.25,1.0,0.1262135922330097,0.5,71
