model,extinction_mechanism,n_rep,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,NDTI,NDCI,resilience,rep
random,size_ascending,1,20,0.235,4,0.734811753726511,3.365079365079365,1.0,0.3458415748456378,1.6175810901062309,3.75,-1.0,1.0,0.5000000000000001,127
random,motility_ascending,1,20,0.165,2,0.786743871383714,2.74,1.0,0.4182765766481784,1.969022090246965,2.35,-1.0,0.9053627760252366,0.5,128
random,tiering_ascending,1,20,0.265,2,0.6461164467756817,3.8095238095238075,1.0,0.22156337683486785,1.5893680971593038,4.35,-1.0,1.0,0.5000000000000001,129
random,calcification_ascending,1,20,0.11,3,0.7627725797017392,2.6666666666666665,1.0,0.4324787191761403,2.5398091875186046,1.25,-0.9047619047619048,1.0,0.5000000000000001,130
random,random,1,20,0.155,2,0.6374145738056863,2.75,1.0,0.14426245016127676,2.314123444146593,2.15,-1.0,1.0,0.5000000000000001,131
random,generality_descending,1,20,0.1275,2,0.740515312765141,2.75,1.0,0.2977077076534307,2.445628832527746,1.6,-1.0,0.9927536231884058,0.5000000000000001,132
random,vulnerability_descending,1,28,0.07397959183673469,2,0.8030365026550015,2.3125,1.0,0.4140059052640643,3.144947455760357,1.1071428571428572,-1.0,0.9918533604887984,0.49999999999999994,133
random,size_descending,1,20,0.0975,2,0.8572507072512116,3.4,1.0,0.5384936691139799,2.61739490362561,1.0,-1.0,0.9178082191780822,0.5,134
random,motility_descending,1,20,0.1425,2,0.7583019611492393,2.8,1.0,0.3274743875392033,2.246061243558413,1.9,-1.0,1.0,0.5,135
random,tiering_descending,1,41,0.0678167757287329,2,0.82076681825494,2.4285714285714284,1.0,0.6848091173744334,2.9201562030006296,1.8048780487804879,-0.9508196721311475,0.9251753702260327,0.5,136
random,calcification_descending,1,20,0.175,3,0.7566854389632832,2.8875,1.0,0.4493700089468853,1.8781346872175468,2.55,-1.0,0.926829268292683,0.5000000000000001,137
random,generality_ascending,1,20,0.1225,1,0.7950591944384476,2.083333333333333,1.0,0.20833379001389402,2.583064054252529,1.5,-1.0,1.0,0.5,138
random,vulnerability_ascending,1,20,0.2825,2,0.7808201287500534,4.592997368953652,1.0,0.46394146526077384,1.313574601880281,4.7,-0.9649122807017544,0.8293515358361775,0.5000000000000001,139
random,size_ascending,1,20,0.2625,3,0.741149406929235,3.4056122448979593,1.0,0.27550688889546454,1.5460470134200242,4.3,-1.0,1.0,0.5000000000000001,140
random,motility_ascending,1,20,0.1225,2,0.7448241366805493,2.4,1.0,0.36205763605021096,2.464949718513272,1.5,-0.8260869565217391,1.0,0.5000000000000001,141
random,tiering_ascending,1,20,0.2625,2,0.648820179841682,3.8095238095238075,1.0,0.23834573289160382,1.5898892858566522,4.3,-1.0,1.0,0.5000000000000001,142
random,calcification_ascending,1,20,0.12,2,0.7780227994611506,3.333333333333333,1.0,0.47603380881456614,2.3546954459706364,1.45,-0.8823529411764706,1.0,0.5000000000000001,143
random,random,1,20,0.1725,2,0.7527278078297168,3.351515151515152,1.0,0.35779015680354953,1.9714519189758075,2.5,-0.9393939393939394,1.0,0.5000000000000001,144
random,generality_descending,1,20,0.1275,2,0.740515312765141,2.75,1.0,0.2977077076534307,2.445628832527746,1.6,-1.0,0.9927536231884058,0.5000000000000001,145
random,vulnerability_descending,1,28,0.07397959183673469,2,0.8030365026550015,2.3125,1.0,0.4140059052640643,3.144947455760357,1.1071428571428572,-1.0,0.9918533604887984,0.49999999999999994,146
random,size_descending,1,20,0.1025,2,0.8288786331287634,3.4,1.0,0.5589907397901778,2.504762363380991,1.1,-1.0,0.8938053097345132,0.5,147
random,motility_descending,1,20,0.1375,2,0.7997272802339824,2.34,1.0,0.4065578140908709,2.2193737483152187,1.8,-1.0,0.9859649122807017,0.5,148
random,tiering_descending,1,39,0.0650887573964497,2,0.8169358226304214,2.3958333333333335,1.0,0.5915732577939183,3.1135068483756116,1.564102564102564,-0.9405940594059405,0.9731182795698925,0.49999999999999994,149
random,calcification_descending,1,20,0.185,2,0.749299072902827,2.8500000000000005,1.0,0.34074143411694235,1.8971680138159055,2.75,-1.0,0.8900523560209425,0.5000000000000001,150
