model,extinction_mechanism,n_rep,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,NDTI,NDCI,resilience,rep
adbm,generality_ascending,80,20,0.2575,1,0.8109930349104454,3.352529761904762,2.0,0.8667175602632009,1.0807062235999791,4.2,-1.0,0.17412935323383086,0.5000000000000001,51644
adbm,vulnerability_ascending,80,20,0.26,1,0.7517060264468682,3.555555555555556,2.0,0.505343604101374,1.3692353181928711,4.25,-1.0,0.7455197132616488,0.5000000000000001,51645
adbm,size_ascending,80,20,0.235,1,0.8342358279583796,3.318080357142857,2.0,0.9617298750320317,1.0982125743451867,3.75,-1.0,0.10786106032906764,0.5000000000000001,51646
adbm,motility_ascending,80,20,0.3,1,0.8206494041170079,3.6697712418300656,2.0,0.860096553807388,0.9287481356186965,5.05,-1.0,0.06976744186046512,0.48166591217745597,51647
adbm,tiering_ascending,80,20,0.345,1,0.7677817786258941,3.9633759469696974,2.0,0.7492391406246858,0.8845642596241844,5.95,-1.0,0.176056338028169,0.5000000000000001,51648
adbm,calcification_ascending,80,20,0.305,1,0.7640689993211144,3.6298441142191145,2.0,0.9438319890016706,0.8689257136162637,5.15,-1.0,-0.07476635514018691,0.5000000000000001,51649
adbm,random,80,20,0.2775,1,0.7982230437422795,3.734597578347578,2.0,0.8777976463512551,1.0943940833389043,4.6,-1.0,0.2158894645941278,0.5000000000000001,51650
adbm,generality_descending,80,20,0.2325,1,0.7248819443290786,3.4791666666666665,2.0,0.4482587600100905,1.5605929648478762,3.7,-1.0,0.8422018348623853,0.5000000000000001,51651
adbm,vulnerability_descending,80,20,0.2025,1,0.8312150758348732,3.137425595238095,2.0,1.159442654999891,1.117159194496664,3.1,-1.0,-0.030927835051546393,0.5000000000000001,51652
adbm,size_descending,80,20,0.2125,1,0.7228541913277478,3.4047619047619047,2.0,0.42418250299576343,1.69135481627927,3.3,-1.0,0.8712121212121212,0.5000000000000001,51653
adbm,motility_descending,80,20,0.2275,1,0.8035347420235278,3.4845679012345685,2.0,1.1748751595798126,1.1330158651071074,3.6,-1.0,-0.035381750465549346,0.48166591217745597,51654
adbm,tiering_descending,80,20,0.195,1,0.806153957139693,3.452380952380952,2.0,1.0048499986788961,1.4139933313412574,2.95,-1.0,0.32134831460674157,0.5000000000000001,51655
adbm,calcification_descending,80,20,0.2825,1,0.804055003854014,3.6085904835904823,2.0,1.0049524742893317,0.9138731369552413,4.7,-1.0,-0.08562197092084006,0.5000000000000001,51656
adbm,generality_ascending,80,20,0.2575,1,0.8109930349104454,3.352529761904762,2.0,0.8667175602632009,1.0807062235999791,4.2,-1.0,0.17412935323383086,0.5000000000000001,51657
adbm,vulnerability_ascending,80,20,0.26,1,0.7517060264468682,3.555555555555556,2.0,0.505343604101374,1.3692353181928711,4.25,-1.0,0.7455197132616488,0.5000000000000001,51658
adbm,size_ascending,80,20,0.2425,1,0.8357627903710984,3.3299851190476186,2.0,0.9300028934069837,1.0874880653989867,3.9,-1.0,0.1256637168141593,0.5000000000000001,51659
adbm,motility_ascending,80,20,0.3075,1,0.7759736395373953,3.756583867521367,2.0,0.8656874048120917,0.9277596693338356,5.2,-1.0,0.06389776357827476,0.48166591217745597,51660
adbm,tiering_ascending,80,20,0.3275,1,0.7821945397989959,3.8655671296296297,2.0,0.7633186007907925,0.9220040931843538,5.6,-1.0,0.18760757314974183,0.5000000000000001,51661
adbm,calcification_ascending,80,20,0.3075,1,0.78047900563136,4.008641975308642,2.0,0.8126229297137681,1.0054971345816002,5.2,-1.0,0.24705882352941178,0.5000000000000001,51662
adbm,random,80,20,0.2575,1,0.7963312103914922,3.640171556838223,2.0,1.0584422720021014,1.0025986842324492,4.2,-1.0,-0.05150976909413854,0.5000000000000001,51663
adbm,generality_descending,80,20,0.2325,1,0.7248819443290786,3.4791666666666665,2.0,0.4482587600100905,1.5605929648478762,3.7,-1.0,0.8422018348623853,0.5000000000000001,51664
adbm,vulnerability_descending,80,20,0.2025,1,0.8312150758348732,3.137425595238095,2.0,1.159442654999891,1.117159194496664,3.1,-1.0,-0.030927835051546393,0.5000000000000001,51665
adbm,size_descending,80,20,0.2375,1,0.7109328953755186,3.4047619047619047,2.0,0.43669022490722553,1.5513751430662999,3.8,-1.0,0.8436944937833037,0.5000000000000001,51666
adbm,motility_descending,80,20,0.2975,1,0.7759162612163947,3.6245459401709406,2.0,0.8951183739763712,0.9483441604625618,5.0,-1.0,0.05314009661835749,0.48166591217745597,51667
adbm,tiering_descending,80,20,0.195,1,0.806153957139693,3.452380952380952,2.0,1.0048499986788961,1.4139933313412574,2.95,-1.0,0.32134831460674157,0.5000000000000001,51668
adbm,calcification_descending,80,20,0.25,1,0.7941477476172087,3.400000000000001,2.0,1.0402428866173008,1.044282680019866,4.05,-1.0,0.0033222591362126247,0.5000000000000001,51669
adbm,generality_ascending,80,20,0.2575,1,0.8109930349104454,3.352529761904762,2.0,0.8667175602632009,1.0807062235999791,4.2,-1.0,0.17412935323383086,0.5000000000000001,51670
adbm,vulnerability_ascending,80,20,0.26,1,0.7517060264468682,3.555555555555556,2.0,0.505343604101374,1.3692353181928711,4.25,-1.0,0.7455197132616488,0.5000000000000001,51671
adbm,size_ascending,80,20,0.2425,1,0.8227024302669866,3.332738095238095,2.0,0.9275938674894066,1.0895436159817729,3.9,-1.0,0.12920353982300886,0.5000000000000001,51672
adbm,motility_ascending,80,20,0.295,1,0.7508942575424757,3.570769230769231,2.0,0.9427270719777155,0.9134021635073202,4.95,-1.0,-0.02710843373493976,0.48166591217745597,51673
adbm,tiering_ascending,80,20,0.335,1,0.783064105045544,3.948879551820728,2.0,0.7658086024179902,0.9086495318956269,5.75,-1.0,0.1795774647887324,0.5000000000000001,51674
adbm,calcification_ascending,80,20,0.2375,1,0.792116793050456,3.4333333333333345,2.0,1.0423318816803426,1.1053291102865905,3.8,-1.0,0.05114638447971781,0.5000000000000001,51675
adbm,random,80,20,0.3075,1,0.804581234791028,3.85266290726817,2.0,0.8879064394785867,0.9529167936126872,5.2,-1.0,0.07747747747747748,0.5000000000000001,51676
adbm,generality_descending,80,20,0.2325,1,0.7248819443290786,3.4791666666666665,2.0,0.4482587600100905,1.5605929648478762,3.7,-1.0,0.8422018348623853,0.5000000000000001,51677
adbm,vulnerability_descending,80,20,0.2025,1,0.8312150758348732,3.137425595238095,2.0,1.159442654999891,1.117159194496664,3.1,-1.0,-0.030927835051546393,0.5000000000000001,51678
adbm,size_descending,80,20,0.2375,1,0.7372698230859438,3.4791666666666665,2.0,0.4626287584332225,1.5179347699701196,3.8,-1.0,0.8235294117647058,0.5000000000000001,51679
adbm,motility_descending,80,20,0.2925,1,0.7925695091903655,3.6651515151515146,2.0,0.8861076250142815,0.9465290266079511,4.9,-1.0,0.05787781350482315,0.48166591217745597,51680
adbm,tiering_descending,80,20,0.195,1,0.806153957139693,3.452380952380952,2.0,1.0048499986788961,1.4139933313412574,2.95,-1.0,0.32134831460674157,0.5000000000000001,51681
adbm,calcification_descending,80,20,0.255,1,0.7936266466829244,3.5503885582010573,2.0,1.144915659027444,0.975011031976028,4.15,-1.0,-0.1586452762923351,0.5000000000000001,51682
adbm,generality_ascending,80,20,0.2575,1,0.8109930349104454,3.352529761904762,2.0,0.8667175602632009,1.0807062235999791,4.2,-1.0,0.17412935323383086,0.5000000000000001,51683
adbm,vulnerability_ascending,80,20,0.26,1,0.7517060264468682,3.555555555555556,2.0,0.505343604101374,1.3692353181928711,4.25,-1.0,0.7455197132616488,0.5000000000000001,51684
adbm,size_ascending,80,20,0.235,1,0.83409944572891,3.317113095238095,2.0,0.9666719932636609,1.0938649223824073,3.75,-1.0,0.10018214936247723,0.5000000000000001,51685
adbm,motility_ascending,80,20,0.24,1,0.8296421467207677,3.3494652406417105,2.0,1.1442872344187893,0.9573316656878404,3.85,-1.0,-0.15302491103202848,0.48166591217745597,51686
adbm,tiering_ascending,80,20,0.325,1,0.7767997130479745,3.9853769173213616,2.0,0.7852581315908315,0.951649553800247,5.55,-1.0,0.2109090909090909,0.5000000000000001,51687
adbm,calcification_ascending,80,20,0.28,1,0.8127481152034634,3.600681181563534,2.0,0.9597148699373932,0.9562109704340971,4.65,-1.0,-0.0033444816053511705,0.5000000000000001,51688
adbm,random,80,20,0.265,1,0.8173531711394574,3.815972222222222,2.0,0.7219812063627223,1.2183294686874198,4.35,-1.0,0.4839924670433145,0.5000000000000001,51689
adbm,generality_descending,80,20,0.2325,1,0.7248819443290786,3.4791666666666665,2.0,0.4482587600100905,1.5605929648478762,3.7,-1.0,0.8422018348623853,0.5000000000000001,51690
