model,extinction_mechanism,n_rep,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,NDTI,NDCI,resilience,rep
lmatrix,tiering_descending,1,20,0.14,2,0.8568941625657694,3.8181818181818175,1.0,1.0207303465591102,1.641139998322012,1.85,-0.06060606060606061,0.39805825242718446,0.5,58
lmatrix,calcification_descending,1,20,0.2075,2,0.8610673884233054,3.85,3.0,1.0612637022569484,1.092479820853442,3.2,-0.36923076923076925,0.023758099352051837,0.5,59
lmatrix,generality_ascending,1,25,0.1648,2,0.8220293691924595,4.000000000000002,3.0,1.077115808455833,1.3410422979787435,3.16,-0.5700934579439252,0.17195767195767195,0.5000000000000001,60
lmatrix,vulnerability_ascending,1,20,0.175,2,0.8472421461274442,3.454545454545454,3.0,1.0217821040216053,1.1143049930855857,2.55,0.4492753623188406,0.05707196029776675,0.5,61
lmatrix,size_ascending,1,29,0.13198573127229488,2,0.8169520681965248,3.944444444444443,3.0,1.3896211271396328,1.4174115095602144,2.8620689655172415,-0.509090909090909,0.016736401673640166,0.5,62
lmatrix,motility_ascending,1,20,0.2025,2,0.8572699484841788,3.8794642857142856,3.0,1.1455215997257648,1.0490195449999014,3.1,-0.38095238095238093,-0.07349665924276169,0.5,63
lmatrix,tiering_ascending,1,20,0.245,2,0.8211560773495222,3.7833333333333337,3.0,0.8160579579678275,1.0796954867918496,3.95,-0.48863636363636365,0.21189591078066913,0.5,64
lmatrix,calcification_ascending,1,20,0.2075,2,0.846680297241748,3.8428571428571434,3.0,0.9059154807464691,1.1734013940059813,3.2,-0.3114754098360656,0.19739696312364424,0.5,65
lmatrix,random,1,20,0.25,2,0.8178439140401708,3.773333333333334,3.0,0.9776448607158995,0.9358362429849629,4.05,-0.45918367346938777,-0.03460837887067395,0.5,66
lmatrix,generality_descending,1,20,0.1125,2,0.8626636137441056,3.0,3.0,0.7191793749540683,1.771186611934213,1.3,1.0,0.5431034482758621,0.5,67
lmatrix,vulnerability_descending,1,29,0.13198573127229488,2,0.8169520681965248,3.944444444444443,3.0,1.3896211271396328,1.4174115095602144,2.8620689655172415,-0.509090909090909,0.016736401673640166,0.5,68
lmatrix,size_descending,1,20,0.115,2,0.8503814934046485,3.0,3.0,0.7343363166070241,1.7397024231009137,1.35,1.0,0.5230125523012552,0.5,69
lmatrix,motility_descending,1,20,0.205,2,0.8476552110278222,3.8547619047619053,3.0,0.942639291744441,1.1972290246333264,3.15,-0.3435114503816794,0.19376391982182628,0.5,70
lmatrix,tiering_descending,1,20,0.155,2,0.8625513504515278,3.90625,1.0,1.1882367007838355,1.4797314372003842,2.15,-0.21951219512195122,0.1977715877437326,0.5,71
lmatrix,calcification_descending,1,20,0.15,2,0.8394083395459855,3.999999999999999,3.0,1.247219128924647,1.384965217964249,2.05,-0.4098360655737705,0.09365558912386707,0.5,72
lmatrix,generality_ascending,1,25,0.1648,2,0.8220293691924595,4.000000000000002,3.0,1.077115808455833,1.3410422979787435,3.16,-0.5700934579439252,0.17195767195767195,0.5000000000000001,73
lmatrix,vulnerability_ascending,1,20,0.175,2,0.8472421461274442,3.454545454545454,3.0,1.0217821040216053,1.1143049930855857,2.55,0.4492753623188406,0.05707196029776675,0.5,74
