time,n_rep,param_set,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,S1,S2,S4,S5
G4,9,relaxed_threshold,44,0.11880165289256199,8,0.8844523559677585,33.87849262391897,4.0,0.5669957246366815,0.658657358556123,4.25,0.5165289256198347,0.04648760330578512,0.3362603305785124,0.3021694214876033
G4,9,baseline,44,0.13429752066115702,9,0.8860842670351488,19.92394206879259,4.0,0.4671336461888384,0.43920941772540256,4.931818181818182,0.7386363636363636,0.030475206611570247,0.3739669421487603,0.3837809917355372
G4,9,shifted_optimum_low,44,0.14566115702479338,9,0.8805795742112658,19.13959406720507,5.0,0.45684452767626854,0.45684452767626854,5.431818181818182,0.793904958677686,0.11260330578512397,0.3765495867768595,0.3765495867768595
G4,9,shifted_optimum_high,44,0.11931818181818182,8,0.8936613917598006,66.2243518495277,2.0,0.4897299960910598,0.4775175307175574,4.2727272727272725,0.6002066115702479,0.0010330578512396695,0.32231404958677684,0.3259297520661157
G1,10,strict_threshold,47,0.13761883205070166,8,0.8846101614494788,-6.392007897756263e16,1.0,0.4614019951801342,0.5034109797839376,5.48936170212766,0.7908555907650521,0.02082390221819828,0.46582163875056587,0.4481665912177456
G1,10,narrow_niche,47,0.16342236306020824,6,0.8685731471574355,-2.332173982372973e16,1.0,0.45434760256655843,0.43018534785892093,6.702127659574468,1.0860117700316885,0.013580805794477138,0.6459936622906293,0.6591217745586239
G1,10,wide_niche,47,0.1072883657763694,10,0.9073845662632941,3.4479880092248024e16,1.0,0.5197035058852013,0.5262426640992345,4.0638297872340425,0.4708012675418741,0.04391127206880942,0.2462652784065188,0.24445450430058852
G1,10,relaxed_threshold,47,0.12041647804436396,9,0.8903739989421132,2.951158718106062e16,1.0,0.6405522552040409,0.6045769807462211,4.680851063829787,0.5464010864644635,0.04436396559529199,0.3580805794477139,0.37301946582163875
G1,10,baseline,47,0.1453146220009054,8,0.8874879815067903,1.2295308603702024,1.0,0.43746532517292686,0.42118233796081284,5.851063829787234,0.8854685377999094,0.046174739701222274,0.463558171118153,0.4703485740153916
G1,10,shifted_optimum_low,47,0.15527387958352196,9,0.8701755768527523,6.1438540553758184e16,1.0,0.4641643373372655,0.4425561950391601,6.319148936170213,0.9320959710276143,0.14576731552738795,0.45178813942960616,0.4626527840651879
G1,10,shifted_optimum_high,47,0.1263014938886374,8,0.8943526090421718,3.713772860184868e16,1.0,0.4872334240534252,0.42064018130548275,4.957446808510638,0.6826618379357176,0.0018107741059302852,0.37483023992756903,0.397012222725215
G2,10,strict_threshold,20,0.1275,7,0.9386251264857078,25.618243243243242,2.0,0.4840690356753906,0.4840690356753906,1.6,0.3225,0.005,0.13,0.13
G2,10,narrow_niche,20,0.1475,7,0.913591120151487,-5.928672896077796e16,1.0,0.3725568290161253,0.5440985037507629,2.0,0.425,0.0025,0.2025,0.17
G2,10,wide_niche,20,0.1025,9,0.9441316436093161,16.166666666666664,1.0,0.5809633331281762,0.5361183637061316,1.1,0.2075,0.0075,0.075,0.08
G2,10,relaxed_threshold,20,0.11,9,0.9412086266549695,8.0593721108501e16,1.0,0.5438573105601079,0.5438573105601079,1.25,0.245,0.0075,0.0925,0.0925
G2,10,baseline,20,0.125,8,0.9262766598583825,47.4790108919634,1.0,0.4400956833761447,0.4941766144970738,1.55,0.2975,0.0075,0.1225,0.115
G2,10,shifted_optimum_low,20,0.1375,8,0.9154027121033975,22.815943728018752,3.0,0.47006982165799566,0.6001304773311064,1.8,0.3075,0.04,0.145,0.12
G2,10,shifted_optimum_high,20,0.1125,11,0.9425572792963627,29.82296650717704,2.0,0.40465131911125596,0.537121052781522,1.3,0.23,0.0,0.105,0.09
G3,10,strict_threshold,28,0.12755102040816327,8,0.9133814475054951,17.088378551119384,3.0,0.6069230227595221,0.562217830461547,2.607142857142857,0.44387755102040816,0.012755102040816327,0.22066326530612246,0.23214285714285715
G3,10,narrow_niche,28,0.14030612244897958,6,0.9050997322960301,-6.896553728489446e16,1.0,0.4992311198732436,0.5709850042818849,2.9642857142857144,0.5599489795918368,0.003826530612244898,0.288265306122449,0.26785714285714285
G3,10,wide_niche,28,0.10076530612244898,8,0.9274384755740294,17.081147119341566,1.0,0.6402574152811693,0.632948897154135,1.8571428571428572,0.25637755102040816,0.02806122448979592,0.11862244897959184,0.11989795918367346
G3,10,relaxed_threshold,28,0.10586734693877552,9,0.918873356594815,5.769651749934748e16,1.0,0.7372805642275414,0.645858387724201,2.0,0.30357142857142855,0.01913265306122449,0.14795918367346939,0.16709183673469388
G3,10,baseline,28,0.13520408163265307,8,0.9093516051882211,34.09160227735407,1.0,0.515211690837662,0.4274879363010422,2.8214285714285716,0.4477040816326531,0.021683673469387755,0.21173469387755103,0.23214285714285715
G3,10,shifted_optimum_low,28,0.15433673469387754,8,0.8937215966714893,22.28187321164509,3.0,0.45873628075119877,0.5040544481283238,3.357142857142857,0.49744897959183676,0.09183673469387756,0.2461734693877551,0.23214285714285715
G3,10,shifted_optimum_high,28,0.11607142857142858,7,0.9139722888005498,23.95125605763191,3.0,0.5337605126836238,0.4634339046743918,2.2857142857142856,0.34566326530612246,0.0012755102040816326,0.1683673469387755,0.18112244897959184
G4,10,strict_threshold,44,0.1296487603305785,9,0.8923678507781838,8.723212030700382e16,1.0,0.4353093424289223,0.3558167993074654,4.7272727272727275,0.7277892561983471,0.01859504132231405,0.33212809917355374,0.35485537190082644
G4,10,narrow_niche,44,0.15134297520661158,7,0.8815045893354257,3.6362510532643336e16,1.0,0.4172011844203981,0.35172419641368025,5.681818181818182,0.9907024793388429,0.00981404958677686,0.4793388429752066,0.5041322314049587
G4,10,wide_niche,44,0.0981404958677686,9,0.9107040591993018,44.20093245685656,1.0,0.4318684284550462,0.3593605234683991,3.340909090909091,0.4018595041322314,0.021177685950413222,0.1683884297520661,0.1802685950413223
G4,10,relaxed_threshold,44,0.11002066115702479,8,0.8950440356294196,59.74677388421008,1.0,0.47763423803454985,0.47346060892111624,3.8636363636363638,0.5056818181818182,0.028925619834710745,0.24070247933884298,0.24173553719008264
G4,10,baseline,44,0.12913223140495866,8,0.8908919865700784,4.061959943021452e16,1.0,0.4340622611004416,0.33901636099642124,4.704545454545454,0.7272727272727273,0.029442148760330578,0.3140495867768595,0.34039256198347106
G4,10,shifted_optimum_low,44,0.13481404958677687,9,0.8810587214453371,5.9776613823020856e16,1.0,0.4604601433409273,0.3606496150229247,4.954545454545454,0.7360537190082644,0.08057851239669421,0.30268595041322316,0.3347107438016529
G4,10,shifted_optimum_high,44,0.11570247933884298,8,0.8935258847550336,2.2171401984556173e17,1.0,0.4419123723663984,0.3410624053006205,4.113636363636363,0.5955578512396694,0.0005165289256198347,0.26962809917355374,0.29235537190082644
G1,11,strict_threshold,47,0.1344499773653237,7,0.882327137873124,54.95219141197682,3.0,0.39473623376179956,0.4201240548295192,5.340425531914893,0.8451788139429606,0.02399275690357628,0.4069714803078316,0.3983703033046627
G1,11,narrow_niche,47,0.15844273426889996,6,0.8707469590179807,41.0519904003319,1.0,0.37858560854727785,0.3404204300718346,6.468085106382978,1.183793571751924,0.014938886373924853,0.5626980534178361,0.5785423268447262
G1,11,wide_niche,47,0.10049796287913083,9,0.8986549785146973,49.394594794038134,1.0,0.49493968755697487,0.47278828020593505,3.74468085106383,0.4490719782707107,0.03168854685377999,0.20733363512901765,0.21231326392032593
G1,11,relaxed_threshold,47,0.11588954277953825,8,0.8963096162589729,35.17015277609008,3.0,0.547857957838263,0.5133328964487145,4.468085106382978,0.6052512449071978,0.033499320959710276,0.3055681303757356,0.3168854685377999
G1,11,baseline,47,0.12856496152105024,7,0.8845859913007317,74.29552353835591,5.0,0.36998503195097304,0.36349113814350703,5.0638297872340425,0.7605251244907197,0.02127659574468085,0.3531009506564056,0.3549117247623359
G1,11,shifted_optimum_low,47,0.14395654142145767,7,0.8697380176393497,46.828122552159556,1.0,0.36099740451489526,0.3675158819648777,5.787234042553192,0.840651878678135,0.12403802625622454,0.3553644182888185,0.3531009506564056
G1,11,shifted_optimum_high,47,0.12086917157084653,7,0.8888592144899208,86.15701761539698,1.0,0.39720340445865343,0.3138342420689794,4.702127659574468,0.6853779990946129,0.004526935264825713,0.3114531462200091,0.3313716613852422
G2,11,strict_threshold,20,0.145,7,0.9206578474455802,14.44652677279305,3.0,0.5235549341491368,0.4318504074229741,1.95,0.3975,0.01,0.165,0.1825
G2,11,narrow_niche,20,0.1725,6,0.9033164570253049,-6.673349676517963e16,1.0,0.43579845729699235,0.4255308564605156,2.5,0.5875,0.005,0.2575,0.26
G2,11,wide_niche,20,0.095,8,0.9466533299749009,10.743055555555555,1.0,0.5637646561724187,0.5890580251971214,0.95,0.185,0.005,0.0675,0.065
G2,11,relaxed_threshold,20,0.12,10,0.9367969714817742,3.9726767387479334e17,1.0,0.47603380881456614,0.4948565862304679,1.45,0.275,0.0,0.1175,0.115
G2,11,baseline,20,0.1475,7,0.9268220995267477,3.154171881207439e16,1.0,0.40372028234330876,0.4184325562617782,2.0,0.41,0.005,0.175,0.1725
G2,11,shifted_optimum_low,20,0.1325,7,0.9213888489420226,52.272965879265,1.0,0.4939156895662384,0.5233846920314006,1.7,0.3275,0.0125,0.1425,0.1375
G2,11,shifted_optimum_high,20,0.13,8,0.9334446146373725,-5.89356817654577e17,1.0,0.4567906949819704,0.45679069498197034,1.65,0.36,0.0,0.1375,0.1375
G3,11,strict_threshold,28,0.14285714285714285,7,0.908980110624049,19.51672477698755,3.0,0.6198864890117055,0.4356774205932812,3.0357142857142856,0.5038265306122449,0.012755102040816327,0.2538265306122449,0.30739795918367346
G3,11,narrow_niche,28,0.17857142857142858,6,0.8824815387600194,-1.3074960308461147e17,1.0,0.4807401700618652,0.43885372573625553,4.035714285714286,0.7538265306122449,0.011479591836734694,0.42857142857142855,0.4451530612244898
G3,11,wide_niche,28,0.09566326530612244,9,0.9237375812568447,14.181009844395048,2.0,0.6969894107395949,0.5476834867385455,1.7142857142857142,0.2576530612244898,0.008928571428571428,0.10841836734693877,0.13137755102040816
G3,11,relaxed_threshold,28,0.11734693877551021,10,0.918579475561284,3.878052021985682e16,1.0,0.5670106570481627,0.6245911636287531,2.3214285714285716,0.336734693877551,0.01913265306122449,0.1875,0.1747448979591837
G3,11,baseline,28,0.13903061224489796,7,0.9084141085448114,3.532548658217457e16,1.0,0.5009444393600659,0.3850945080716565,2.9285714285714284,0.5382653061224489,0.012755102040816327,0.22704081632653061,0.2538265306122449
G3,11,shifted_optimum_low,28,0.13392857142857142,7,0.8993880545132326,47.55642633228837,1.0,0.531478255248951,0.4682512779045661,2.7857142857142856,0.49744897959183676,0.025510204081632654,0.21173469387755103,0.22704081632653061
G3,11,shifted_optimum_high,28,0.13392857142857142,7,0.9188248118758826,1.879881246941084e16,1.0,0.4451845689279028,0.43922865423329166,2.7857142857142856,0.5076530612244898,0.0,0.2308673469387755,0.23214285714285715
G4,11,strict_threshold,44,0.12913223140495866,8,0.8940101420918364,45.21672934040546,3.0,0.5497534331036982,0.40841019052042543,4.704545454545454,0.7014462809917356,0.014979338842975207,0.34710743801652894,0.3956611570247934
G4,11,narrow_niche,44,0.15960743801652894,7,0.8690928420754042,43.32409830594399,3.0,0.44021909047792546,0.3285913740349542,6.045454545454546,1.0506198347107438,0.007231404958677686,0.5325413223140496,0.5795454545454546
G4,11,wide_niche,44,0.0878099173553719,9,0.9223440161847942,152.17481067526342,2.0,0.5708624723521997,0.5428867283688745,2.8863636363636362,0.359504132231405,0.016012396694214875,0.15857438016528927,0.1637396694214876
G4,11,relaxed_threshold,44,0.10795454545454546,8,0.8971420854730088,37.558384916750484,4.0,0.4955512971054303,0.4913737616903943,3.772727272727273,0.48605371900826444,0.01962809917355372,0.24328512396694216,0.24431818181818182
G4,11,baseline,44,0.12241735537190082,8,0.8953261873764522,36.4602944951998,5.0,0.4260286731984121,0.3586041864951382,4.409090909090909,0.6740702479338843,0.014979338842975207,0.2949380165289256,0.3119834710743802
G4,11,shifted_optimum_low,44,0.12706611570247933,8,0.8957476446091188,32.2426665967371,5.0,0.39774260144002455,0.38635644880358055,4.613636363636363,0.6792355371900827,0.057334710743801656,0.28615702479338845,0.2892561983471074
G4,11,shifted_optimum_high,44,0.11776859504132231,8,0.8869854496587728,32.18933678255754,5.0,0.44878416955972983,0.4270281811441132,4.204545454545454,0.618801652892562,0.0025826446280991736,0.2980371900826446,0.3037190082644628
G1,12,strict_threshold,47,0.11815301041195111,8,0.8857187022763815,17.485668404753067,5.0,0.5826789761274819,0.4611119294936043,4.574468085106383,0.6401086464463558,0.009053870529651425,0.3282028066998642,0.3689452240832956
G1,12,narrow_niche,47,0.15980081484834766,6,0.8727513310604427,19.453753095034223,5.0,0.4308763932974565,0.38656022118830685,6.531914893617022,1.0923494794024446,0.010864644635581712,0.5971027614305116,0.6183793571751924
G1,12,wide_niche,47,0.09506564056133997,9,0.9046381992143093,15.661462970939338,3.0,0.7242507100436412,0.47786042586874283,3.4893617021276597,0.41059302851969215,0.016749660479855138,0.1955636034404708,0.25712992304210047
G1,12,relaxed_threshold,47,0.11588954277953825,8,0.8866041847887872,8.79914393704007,4.0,0.6606364426055933,0.5288017033899873,4.468085106382978,0.561792666364871,0.021729289271163424,0.32231779085559076,0.3707559981892259
G1,12,baseline,47,0.12041647804436396,6,0.8760533247366865,16.77517513684354,2.0,0.6309442786318205,0.40740276566549566,4.680851063829787,0.6541421457673156,0.011317338162064282,0.3245812584880036,0.40199185151652334
G1,12,shifted_optimum_low,47,0.12720688094160254,8,0.8776824562741817,17.866686815073795,1.0,0.6005265012363459,0.3983961871873765,5.0,0.7166138524219103,0.07333635129017656,0.3023992756903576,0.3775464010864645
G1,12,shifted_optimum_high,47,0.11498415572657311,7,0.8864808539011481,21.008783746935933,2.0,0.6745578884271523,0.4656608662704403,4.425531914893617,0.5654142145767316,0.0,0.3191489361702128,0.3915799004074242
G2,12,strict_threshold,20,0.1325,7,0.9400227809428786,25.193208682570386,1.0,0.5906594657546614,0.6032147364016712,1.7,0.31,0.0175,0.1525,0.15
G2,12,narrow_niche,20,0.165,5,0.9049734372569086,18.59102534190028,1.0,0.47253093702252047,0.4826505203742699,2.35,0.4575,0.005,0.245,0.2425
G2,12,wide_niche,20,0.1075,8,0.9346858300152844,10.392241379310343,1.0,0.5897804152417465,0.6625168538192844,1.2,0.22,0.02,0.09,0.08
G2,12,relaxed_threshold,20,0.105,7,0.9350844478439365,7.113194444444445,1.0,0.7393271310827046,0.5963648483460118,1.15,0.21,0.0025,0.0925,0.1125
G2,12,baseline,20,0.1325,6,0.9259789345473476,7.156316916488224,1.0,0.5906594657546614,0.6510189498919061,1.7,0.335,0.015,0.165,0.1525
G2,12,shifted_optimum_low,20,0.1425,6,0.9022629335586065,6.812500000000002,1.0,0.5492096786841588,0.7744021518017414,1.9,0.335,0.07,0.1775,0.12
G2,12,shifted_optimum_high,20,0.1125,7,0.9392031287652683,56.73134328358206,1.0,0.6744188651854267,0.6096473698209192,1.3,0.255,0.0,0.115,0.125
G3,12,strict_threshold,28,0.12755102040816327,7,0.9279018848962539,25.69106326837814,3.0,0.5248209571244625,0.4272218610025925,2.607142857142857,0.4502551020408163,0.012755102040816327,0.1913265306122449,0.21173469387755103
G3,12,narrow_niche,28,0.16071428571428573,5,0.8879946378176442,20.491605672899333,3.0,0.39890109682477803,0.4255231590028169,3.5357142857142856,0.6811224489795918,0.007653061224489796,0.336734693877551,0.32908163265306123
G3,12,wide_niche,28,0.10076530612244898,8,0.9278868675251044,22.426791874281353,1.0,0.47310097182817823,0.5199526772834292,1.8571428571428572,0.2755102040816326,0.015306122448979591,0.11352040816326531,0.10714285714285714
G3,12,relaxed_threshold,28,0.10586734693877552,6,0.9151311314997875,7.7383285280257965,1.0,0.6123587177428863,0.5913486995985671,2.0,0.30994897959183676,0.015306122448979591,0.14158163265306123,0.14540816326530612
G3,12,baseline,28,0.11607142857142858,6,0.9234491032321537,23.54896810067714,1.0,0.5402899360437302,0.5402899360437302,2.2857142857142856,0.40688775510204084,0.016581632653061226,0.16709183673469388,0.16709183673469388
G3,12,shifted_optimum_low,28,0.12627551020408162,6,0.9078701101517707,23.087663501596698,1.0,0.44541267863040246,0.637007613636075,2.5714285714285716,0.4272959183673469,0.05102040816326531,0.19642857142857142,0.15178571428571427
G3,12,shifted_optimum_high,28,0.10204081632653061,7,0.9300092034502633,82.35873493810408,1.0,0.6078194176270156,0.5612486080160911,1.8928571428571428,0.31505102040816324,0.0012755102040816326,0.1377551020408163,0.14540816326530612
G4,12,strict_threshold,44,0.12190082644628099,11,0.8943896230637175,7.0616172342659e16,1.0,0.4237997575611964,0.4002564599444674,4.386363636363637,0.6239669421487604,0.011880165289256199,0.3052685950413223,0.3114669421487603
G4,12,narrow_niche,44,0.15754132231404958,8,0.8806908593091163,9.750625655835029e16,1.0,0.34138367685380344,0.307049234267723,5.954545454545454,1.0335743801652892,0.011363636363636364,0.506198347107438,0.5180785123966942
G4,12,wide_niche,44,0.09142561983471074,10,0.9213036675108239,51.68840649286551,1.0,0.45329265993520285,0.4100113963743433,3.0454545454545454,0.3527892561983471,0.018078512396694214,0.1503099173553719,0.15702479338842976
G4,12,relaxed_threshold,44,0.10485537190082644,8,0.9056196669098532,-1.8904788962112294e17,1.0,0.4817616148191412,0.39998171502355356,3.6363636363636362,0.4493801652892562,0.018078512396694214,0.20919421487603307,0.2262396694214876
G4,12,baseline,44,0.11260330578512397,9,0.9129446134502646,-7.33195151997577e16,1.0,0.49045716151863517,0.37936200979616125,3.977272727272727,0.5759297520661157,0.011880165289256199,0.25,0.27634297520661155
G4,12,shifted_optimum_low,44,0.11880165289256199,11,0.9000610667896175,6.021485262799998e16,1.0,0.44217775568938356,0.41844323123646976,4.25,0.6151859504132231,0.04648760330578512,0.2577479338842975,0.26394628099173556
G4,12,shifted_optimum_high,44,0.10640495867768596,9,0.9102822097169502,-3.322027371157431e16,1.0,0.49349820457428895,0.434016267146863,3.7045454545454546,0.5098140495867769,0.0005165289256198347,0.2412190082644628,0.25464876033057854
G1,13,strict_threshold,47,0.1104572204617474,7,0.8897683165159161,9.865932729218347,6.0,0.6307748527072455,0.7044729362750454,4.212765957446808,0.545948392937981,0.008148483476686284,0.3626075147125396,0.33499320959710277
G1,13,narrow_niche,47,0.15753734721593482,7,0.8662007537326883,3.5310154148209976e16,1.0,0.6739116421567002,0.5136351184302494,6.425531914893617,1.0407424173834314,0.011770031688546853,0.6432775011317338,0.751923947487551
G1,13,wide_niche,47,0.07469443186962427,8,0.9012830798984612,9.08900867971473,6.0,0.7439147738292631,0.8480650194171088,2.5319148936170213,0.2557718424626528,0.012675418741511997,0.1733816206428248,0.15210502489814395
G1,13,relaxed_threshold,47,0.09280217292892712,9,0.899959323594995,29.065159564993593,4.0,0.7580271618334209,0.8557435528044975,3.382978723404255,0.42507922136713444,0.014938886373924853,0.28610230873698506,0.25486645540968766
G1,13,baseline,47,0.09868718877320054,6,0.8978831964180111,9.461183603503253,5.0,0.5327218193955402,0.7804902179125085,3.6595744680851063,0.45948392937980986,0.008148483476686284,0.30783159800814847,0.2349479402444545
G1,13,shifted_optimum_low,47,0.10638297872340426,7,0.8848080385174576,11.168270385801376,5.0,0.6114842953651883,0.6865160943678502,4.0212765957446805,0.5011317338162065,0.04210049796287913,0.29334540516070623,0.2679945676776822
G1,13,shifted_optimum_high,47,0.10049796287913083,8,0.8909306659808061,56.92166956492665,4.0,0.6377410959628231,0.8736931500526964,3.74468085106383,0.44545043005885016,0.0009053870529651426,0.36351290176550477,0.2806699864191942
G2,13,strict_threshold,20,0.1325,5,0.9235429084402191,4.876506024096385,4.0,0.71677203871084,0.6510189498919061,1.7,0.255,0.0025,0.1775,0.1925
G2,13,narrow_niche,20,0.1875,8,0.8875981079830331,-4.091936012611241e16,1.0,0.510933098926804,0.510933098926804,2.8,0.5625,0.0075,0.3375,0.3375
G2,13,wide_niche,20,0.08,3,0.9369937506446395,4.055555555555555,2.0,1.136273919903397,0.6846531968814576,0.65,0.0725,0.0075,0.045,0.095
G2,13,relaxed_threshold,20,0.0925,7,0.936213907417608,8.333333333333332,1.0,0.7699520193034927,0.7896722931396659,0.9,0.165,0.0025,0.0875,0.085
G2,13,baseline,20,0.085,6,0.9330500526877822,6.956521739130434,2.0,0.9561502363379402,0.6065267546128457,0.75,0.1775,0.0025,0.0525,0.09
G2,13,shifted_optimum_low,20,0.085,7,0.9376361292224017,5.049409237379164,2.0,1.0470623021474896,0.6065267546128457,0.75,0.135,0.005,0.05,0.1
G2,13,shifted_optimum_high,20,0.095,7,0.9325425886485601,1.0133099161583618e17,1.0,0.6808997246649766,0.8348021268829264,0.95,0.23,0.0,0.1025,0.0825
G3,13,strict_threshold,28,0.1364795918367347,7,0.8970149786915128,12.229880797272772,3.0,0.6045540367978252,0.528445395684559,2.857142857142857,0.45153061224489793,0.01020408163265306,0.25255102040816324,0.274234693877551
G3,13,narrow_niche,28,0.17857142857142858,6,0.8720142228137499,1.3904077189201062e16,1.0,0.5361039147473252,0.5708992257184502,4.035714285714286,0.6913265306122449,0.016581632653061226,0.48086734693877553,0.4642857142857143
G3,13,wide_niche,28,0.09183673469387756,9,0.9224004260161728,58.91548961424324,2.0,0.8090424039194328,0.5231276626602049,1.6071428571428572,0.20153061224489796,0.015306122448979591,0.08801020408163265,0.13137755102040816
G3,13,relaxed_threshold,28,0.10714285714285714,7,0.9180021442127049,8.65151515151515,1.0,0.753592220347252,0.7960809355631361,2.0357142857142856,0.28188775510204084,0.02040816326530612,0.18494897959183673,0.1747448979591837
G3,13,baseline,28,0.10586734693877552,7,0.9120128821651229,40.084521490200636,1.0,0.6326714106663168,0.6326714106663168,2.0,0.3392857142857143,0.007653061224489796,0.1568877551020408,0.1568877551020408
G3,13,shifted_optimum_low,28,0.11862244897959184,8,0.9141479195385948,1.7988304966970184e16,1.0,0.6134933264963827,0.5313854280500858,2.357142857142857,0.3711734693877551,0.03188775510204082,0.15943877551020408,0.17729591836734693
G3,13,shifted_optimum_high,28,0.10204081632653061,9,0.9218676921358547,50.83927492447129,1.0,0.6003085626328933,0.7543699848708683,1.8928571428571428,0.3125,0.0,0.1747448979591837,0.14540816326530612
G4,13,strict_threshold,44,0.12086776859504132,9,0.887666683189353,40.4982835888168,5.0,0.5586431638115329,0.5482432398161989,4.340909090909091,0.6172520661157025,0.011363636363636364,0.3440082644628099,0.34762396694214875
G4,13,narrow_niche,44,0.1590909090909091,6,0.8677153734670198,30.97046748317055,1.0,0.563903945881168,0.43352617616474837,6.0227272727272725,1.0289256198347108,0.014462809917355372,0.5650826446280992,0.6358471074380165
G4,13,wide_niche,44,0.08471074380165289,10,0.9136210948240857,82.58445733804727,2.0,0.6656929282278189,0.658105781231895,2.75,0.29958677685950413,0.02221074380165289,0.16012396694214875,0.16167355371900827
G4,13,relaxed_threshold,44,0.09710743801652892,9,0.9006900437346657,16.290204035844013,1.0,0.6549373313355111,0.7091027447425433,3.2954545454545454,0.4090909090909091,0.01962809917355372,0.2412190082644628,0.2262396694214876
G4,13,baseline,44,0.10072314049586777,7,0.898817322559154,81.94070071014195,1.0,0.5947998229239276,0.6239456191948375,3.4545454545454546,0.4834710743801653,0.00981404958677686,0.24793388429752067,0.24018595041322313
G4,13,shifted_optimum_low,44,0.11053719008264463,9,0.8902093365052167,40.27241849778572,1.0,0.6137720706883726,0.6137720706883726,3.8863636363636362,0.5103305785123967,0.06301652892561983,0.24948347107438015,0.24948347107438015
G4,13,shifted_optimum_high,44,0.0996900826446281,7,0.9041124469361116,85.04698385886448,1.0,0.5904494515001877,0.6395827371250963,3.409090909090909,0.4674586776859504,0.0005165289256198347,0.2556818181818182,0.2427685950413223
G1,14,strict_threshold,47,0.1344499773653237,10,0.8846162421530698,38.12101498030631,2.0,0.5080999045788424,0.5331952047240776,5.340425531914893,0.8320507016749661,0.029425079221367133,0.4463558171118153,0.4354911724762336
G1,14,narrow_niche,47,0.15346310547759168,7,0.8663988063892404,1.0,1.0,0.4487301422671169,0.4354979373810125,6.23404255319149,1.1217745586238117,0.008148483476686284,0.5712992304210049,0.577636939791761
G1,14,wide_niche,47,0.1009506564056134,11,0.8971615719899468,33.24836523890064,1.0,0.5870963208632138,0.5870963208632138,3.765957446808511,0.42236306020823905,0.0362154821186057,0.23358985966500678,0.23358985966500678
G1,14,relaxed_threshold,47,0.11860570393843368,9,0.8848479786717106,46.047912447201256,7.0,0.616613706909392,0.6177472111114303,4.595744680851064,0.5717519239474875,0.046627433227704844,0.3481213218650973,0.3476686283386148
G1,14,baseline,47,0.12177455862381167,8,0.882841744315075,1.7094782372277948e16,1.0,0.5710657561524511,0.5994148451996789,4.74468085106383,0.6161158895427795,0.028972385694884563,0.38116794929832504,0.3698506111362608
G1,14,shifted_optimum_low,47,0.13988229968311452,10,0.8691974579424678,3.718752233172169e16,1.0,0.5724191136814973,0.5323574342965699,5.595744680851064,0.7324581258488003,0.14259846084200997,0.37483023992756903,0.39474875509280216
G1,14,shifted_optimum_high,47,0.11634223630602082,8,0.8912256729222736,2.291825564159957e16,1.0,0.5322947799762374,0.5444491294309926,4.48936170212766,0.6224535989135356,0.0,0.35219556360344045,0.3481213218650973
G2,14,strict_threshold,20,0.15,3,0.8753466787347748,3.535714285714286,2.0,0.967301666813349,0.6839855680567695,2.05,0.33,0.02,0.23,0.33
G2,14,narrow_niche,20,0.1525,2,0.8603113313205264,3.0285714285714285,3.0,1.0715634405802676,0.6424450811225729,2.1,0.3,0.0075,0.24,0.4025
G2,14,wide_niche,20,0.1125,6,0.9283014825414132,7.711111111111111,1.0,0.7881513725769098,0.6428494074227507,1.3,0.2125,0.0075,0.1125,0.1375
G2,14,relaxed_threshold,20,0.1125,2,0.8961110156972677,3.154761904761904,2.0,1.1250586584952942,0.8012336167697754,1.3,0.085,0.0175,0.13,0.205
G2,14,baseline,20,0.145,3,0.9039384548277339,4.647321428571429,2.0,0.8512938213601696,0.6977743488173315,1.95,0.3025,0.005,0.23,0.2775
G2,14,shifted_optimum_low,20,0.1725,3,0.8854532358348484,4.86524470899471,2.0,0.7252476456455018,0.687692834061714,2.5,0.4025,0.075,0.27,0.285
G2,14,shifted_optimum_high,20,0.135,4,0.9178320139004931,4.945833333333334,2.0,0.8158773862049533,0.6701231599153344,1.75,0.2775,0.0,0.1925,0.23
G3,14,strict_threshold,28,0.12755102040816327,6,0.9057145720501453,19.333588194187534,1.0,0.728672054468238,0.7084673075914837,2.607142857142857,0.4260204081632653,0.02295918367346939,0.2512755102040816,0.2576530612244898
G3,14,narrow_niche,28,0.14158163265306123,6,0.8868213308848418,12.61724508050089,2.0,0.8020585718058638,0.7345765213568916,3.0,0.5114795918367347,0.007653061224489796,0.3482142857142857,0.3762755102040816
G3,14,wide_niche,28,0.10459183673469388,7,0.9202950002012323,8.63613315696649,1.0,0.6159576235731972,0.6017724863819335,1.9642857142857142,0.26658163265306123,0.01403061224489796,0.14030612244897958,0.14285714285714285
G3,14,relaxed_threshold,28,0.10076530612244898,6,0.9070899685490602,5.8730158730158735,2.0,0.9204761671413619,0.7598842564973333,1.8571428571428572,0.21428571428571427,0.01913265306122449,0.15178571428571427,0.18877551020408162
G3,14,baseline,28,0.1211734693877551,4,0.8899692398255609,5.010518518518518,2.0,0.7323057239537224,0.6962709743512346,2.4285714285714284,0.36989795918367346,0.011479591836734694,0.22959183673469388,0.23979591836734693
G3,14,shifted_optimum_low,28,0.14030612244897958,4,0.8968006247093946,5.584403273809524,1.0,0.6533097201557269,0.6959940470281499,2.9642857142857144,0.4247448979591837,0.07270408163265306,0.2614795918367347,0.2461734693877551
