model,time,n_rep,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,NDTI,NDCI
random,G3,24,28,0.1556122448979592,3,0.7955601785382095,3.2715728715728716,2.0,0.5271265338350153,1.9366066766096617,3.392857142857143,-0.7888198757763976,0.9134734239802225
adbm,G4,24,44,0.31508264462809915,1,0.7653031936645797,3.5107928823628693,2.0,0.7554920900276924,0.9400363988787428,12.886363636363637,-1.0,0.18596289371494318
bodymassratio,G4,24,44,0.1709710743801653,6,0.8495410590853809,7.576514061998225,4.0,0.6251374600675139,0.6225024538957536,6.545454545454546,0.6629834254143646,-0.0016849199663016006
lmatrix,G4,24,44,0.24793388429752067,2,0.7784120834151793,3.327295543508779,2.0,0.8073587587774577,1.1472723522029105,9.931818181818182,-0.9304750869061413,0.2631578947368421
niche,G4,24,44,0.1441115702479339,5,0.8683013846547473,5.853097205824479,2.0,0.9619639872956994,0.7333802073534229,5.363636363636363,0.05765765765765766,-0.22340425531914893
pfim_metaweb,G4,24,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,-0.19746835443037974,-0.6612149532710281
pfim_downsample,G4,24,44,0.10640495867768596,3,0.9132298541575612,3.0040063698393116,3.0,1.5822146534679404,0.6329011011830147,3.7045454545454546,-0.0425531914893617,-0.6736272235112142
random,G4,24,44,0.24380165289256198,2,0.7413395802204208,7.612664915244427,1.0,0.3396180493137945,1.543642570602169,9.75,-0.9229480737018425,0.9286231010368942
adbm,G1,25,47,0.2729741964689905,1,0.7449541920974404,3.6608945286567427,2.0,0.9958231590009287,0.9428221047351675,11.851063829787234,-1.0,-0.044584527220630374
bodymassratio,G1,25,47,0.15708465368945224,4,0.8407324902596285,5.424358743497397,4.0,0.6362755669703967,0.8689143652203972,6.404255319148936,0.7082785808147175,0.14618714618714618
lmatrix,G1,25,47,0.2172928927116342,1,0.758686723372268,3.4057142857142844,2.0,1.0990997530752815,1.1354765806556255,9.23404255319149,-1.0,0.025927403270841642
niche,G1,25,46,0.07325141776937619,4,0.9184263691204267,4.14393616500098,2.0,0.9095884447704817,0.7594912220733832,2.391304347826087,0.4684931506849315,-0.14343434343434344
pfim_metaweb,G1,25,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,-0.42614601018675724,-0.7494543867306853
pfim_downsample,G1,25,47,0.09506564056133997,3,0.883581287652718,2.3514656106822014,3.0,1.9482504405640568,0.5518836556360209,3.4893617021276597,-0.30791788856304986,-0.7637626937466595
random,G1,25,47,0.19465821638750566,2,0.7449118006209885,8.731507491458647,1.0,0.3456283147727182,1.8150052044320968,8.170212765957446,-0.9188034188034188,0.9110586383313656
adbm,G2,25,20,0.2675,1,0.7520055361592606,3.470238095238095,2.0,1.1104141846921258,0.9361030374670011,4.4,-1.0,-0.15085536547433903
bodymassratio,G2,25,20,0.12,3,0.9085583090784994,5.3125,1.0,0.792877651822924,1.1422891759110338,1.45,0.7714285714285715,0.2483221476510067
lmatrix,G2,25,20,0.2325,1,0.8232003873865964,3.200000000000002,2.0,1.2349464151833947,0.9700030178545958,3.7,-1.0,-0.19169329073482427
niche,G2,25,20,0.0975,5,0.9280218902431231,4.466666666666667,3.0,1.4358492376718917,0.6330133543447416,1.0,0.02127659574468085,-0.8545454545454545
pfim_metaweb,G2,25,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,-0.0963855421686747,-1.0
pfim_downsample,G2,25,20,0.1625,3,0.8103179460058997,2.573076923076923,2.0,1.5493541516186553,0.6224293130681009,2.3,-0.056338028169014086,-0.9397590361445783
random,G2,25,20,0.235,2,0.7538944987524647,2.9109374999999997,1.0,0.3245162705395415,1.6278590074630248,3.75,-1.0,0.9716981132075472
adbm,G3,25,28,0.25637755102040816,1,0.7330042451493327,3.5608877678385698,2.0,1.1710662652317618,0.8883875222769215,6.214285714285714,-1.0,-0.22070844686648503
bodymassratio,G3,25,28,0.1288265306122449,3,0.8851841058987903,5.176680134680133,1.0,0.6762912311956885,1.169720648529663,2.642857142857143,0.7479452054794521,0.3252032520325203
lmatrix,G3,25,28,0.20918367346938777,1,0.7541240373105255,3.238095238095237,2.0,1.3222488556493028,0.9843107931227121,4.892857142857143,-1.0,-0.21972002434570906
niche,G3,25,28,0.125,3,0.8877906660992715,3.5221171685457398,2.0,1.146818531313552,0.7397574728718124,2.5357142857142856,0.16587677725118483,-0.36809815950920244
pfim_metaweb,G3,25,28,0.13010204081632654,3,0.790610335850184,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,-0.21033210332103322,-0.9037433155080213
pfim_downsample,G3,25,28,0.11734693877551021,3,0.836577460464006,2.1084552702199764,2.0,1.752964303096645,0.7214422298349938,2.3214285714285716,-0.18407960199004975,-0.8393351800554016
random,G3,25,28,0.2576530612244898,3,0.7261196895252768,5.834677427011631,1.0,0.26234337064348257,1.5515202154414987,6.25,-0.9016393442622951,0.9835616438356164
adbm,G4,25,44,0.3068181818181818,1,0.7478499346751187,3.889568654141781,2.0,0.8426836895034084,0.8998037875884299,12.522727272727273,-1.0,0.05271695052716951
bodymassratio,G4,25,44,0.16580578512396693,5,0.8483290307410309,7.223777689807685,1.0,0.5511318625529232,0.7048943509166192,6.318181818181818,0.7531876138433515,0.09227557411273486
lmatrix,G4,25,44,0.2365702479338843,1,0.7635836322524092,3.3904761904761895,2.0,0.9547188729739855,1.0877588952719073,9.431818181818182,-1.0,0.09647919524462735
niche,G4,25,43,0.04921579232017307,6,0.949746638876859,4.25,2.0,1.4032944700059715,0.9177100968081686,1.1395348837209303,0.6428571428571429,-0.32098765432098764
pfim_metaweb,G4,25,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,-0.19746835443037974,-0.6612149532710281
pfim_downsample,G4,25,44,0.10588842975206611,3,0.9140052288475762,2.5143531998532804,3.0,1.5913946193157316,0.6345894869454921,3.6818181818181817,-0.04941176470588235,-0.6203703703703703
random,G4,25,44,0.1415289256198347,3,0.7615442674221156,4.688818366511736,1.0,0.37916357392522504,2.165250480816559,5.25,-1.0,0.9745547073791349
adbm,G1,26,47,0.2915346310547759,1,0.7568352102312661,3.194227171187398,2.0,0.8904500305064061,0.9191162010449092,12.72340425531915,-1.0,0.02450229709035222
bodymassratio,G1,26,47,0.16885468537799908,4,0.8509333827836452,6.119724986839646,4.0,0.7154061105402822,0.6544289335817337,6.957446808510638,0.7122752150117279,-0.03765950824774354
lmatrix,G1,26,47,0.22046174739701221,1,0.7695740050636601,2.840857388225809,2.0,1.0745731770015685,1.0559458466522806,9.382978723404255,-1.0,-0.012747138397502602
niche,G1,26,46,0.0893194706994329,5,0.8956873156579986,4.675347222222223,2.0,0.9394530493928565,0.6225874463526141,3.130434782608696,0.6457326892109501,-0.22236024844720498
pfim_metaweb,G1,26,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,-0.42614601018675724,-0.7494543867306853
pfim_downsample,G1,26,47,0.09551833408782254,5,0.89235384009385,2.207244137628753,3.0,1.9183363154009405,0.5835855209635897,3.5106382978723403,-0.32409972299168976,-0.7430593358737071
random,G1,26,47,0.2607514712539611,3,0.7034786076422328,7.629088728161061,1.0,0.2317106793556765,1.5450603505524205,11.27659574468085,-0.9652173913043478,0.9867986798679867
adbm,G2,26,20,0.3,1,0.797687592918168,3.1286640211640213,2.0,0.9536019741727672,0.8481145238787242,5.05,-1.0,-0.1092436974789916
bodymassratio,G2,26,20,0.1725,4,0.8866690762744842,5.6693369708994705,4.0,0.6614728200690925,0.6614728200690925,2.5,0.7058823529411765,0.0
lmatrix,G2,26,20,0.2225,1,0.8307367945240758,2.822595704948646,2.0,1.1282576252222798,1.0271434278714007,3.5,-1.0,-0.07663551401869159
niche,G2,26,20,0.0775,4,0.9543471897156868,4.515625,2.0,1.1555223669029286,0.9471493256701798,0.6,0.4117647058823529,-0.20833333333333334
pfim_metaweb,G2,26,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,-0.0963855421686747,-1.0
pfim_downsample,G2,26,20,0.16,3,0.8379977602551786,2.1627747252747254,2.0,1.5396353378914795,0.5699434413306197,2.25,0.06206896551724138,-1.0
random,G2,26,20,0.165,2,0.8079381566108353,4.461538461538462,1.0,0.4925622429619691,1.8965054387028606,2.35,-0.41935483870967744,0.8947368421052632
adbm,G3,26,28,0.29336734693877553,1,0.7976113108546755,3.2492259219477257,2.0,0.9707274793933969,0.8265766833830769,7.25,-1.0,-0.13516609392898052
bodymassratio,G3,26,28,0.1875,4,0.8678957004482676,5.673729595336075,4.0,0.5947617141331807,0.6103719848219994,4.285714285714286,0.7115072933549432,0.009762900976290097
lmatrix,G3,26,28,0.21173469387755103,1,0.823347089089491,2.833079963514746,2.0,1.2317647281527866,0.9551931145690468,4.964285714285714,-1.0,-0.18844386080105055
niche,G3,26,27,0.07818930041152264,4,0.9228857606521078,3.388888888888889,2.0,1.341926637315198,0.5776577465875683,1.1481481481481481,0.5862068965517241,-0.5
pfim_metaweb,G3,26,28,0.13010204081632654,3,0.790610335850184,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,-0.21033210332103322,-0.9037433155080213
pfim_downsample,G3,26,28,0.11734693877551021,3,0.8520881339977743,2.2588631412160827,2.0,1.72733520212815,0.7261819294343402,2.3214285714285716,-0.1016949152542373,-0.917981072555205
random,G3,26,27,0.24417009602194786,3,0.780411968541703,4.79281064514835,1.0,0.3907283720398187,1.5193367752557552,5.62962962962963,-0.89937106918239,0.9153439153439153
adbm,G4,26,44,0.3109504132231405,1,0.7706775913914375,3.8963222540678277,2.0,0.8270316569950121,0.8840984450581781,12.704545454545455,-1.0,0.053086586518978796
bodymassratio,G4,26,44,0.17200413223140495,4,0.8505698461822302,6.003506563179793,3.0,0.5966551039313972,0.5898108970541035,6.590909090909091,0.7307177886758806,-0.004081632653061225
lmatrix,G4,26,44,0.22985537190082644,2,0.7800854017465559,3.656078072254541,3.0,0.9664880301671809,1.004327474384915,9.136363636363637,-0.5502686108979279,0.02599873176918199
niche,G4,26,44,0.08161157024793389,3,0.9041256726881344,3.6369708994709002,3.0,1.3895761666486077,0.6750085790521942,2.6136363636363638,0.5014836795252225,-0.44277456647398844
pfim_metaweb,G4,26,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,-0.19746835443037974,-0.6612149532710281
pfim_downsample,G4,26,44,0.10847107438016529,3,0.9074419511862778,2.9969358367537073,3.0,1.5846838510465608,0.600943202110343,3.7954545454545454,0.005940594059405941,-0.6742364917776038
random,G4,26,44,0.17355371900826447,4,0.755651976712578,4.54505138726581,1.0,0.3715620057336806,1.9096404164306406,6.659090909090909,-0.8777777777777778,0.959347419096015
adbm,G1,27,47,0.2870076957899502,1,0.77102757423403,4.0424249312758205,2.0,0.8456463493238255,0.988552089045036,12.51063829787234,-1.0,0.13045546438339875
bodymassratio,G1,27,47,0.18696242643730196,4,0.8341433842363024,6.023689141577376,4.0,0.6790611972875499,0.6584324850694722,7.808510638297872,0.5699517574086836,-0.013775653640708463
lmatrix,G1,27,47,0.20461747397012223,2,0.7943383805063424,3.8456462775907196,3.0,0.9595402360044826,1.170125484014385,8.638297872340425,-0.5393671817512877,0.14294276296074318
niche,G1,27,47,0.1484834766862834,4,0.8604557825708612,4.312195295149369,2.0,0.988023734314142,0.6348686134759678,6.0,0.17535545023696683,-0.29395973154362415
pfim_metaweb,G1,27,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,-0.42614601018675724,-0.7494543867306853
pfim_downsample,G1,27,47,0.09099139882299682,4,0.8966081292635716,2.3274983232729713,3.0,1.977340718242273,0.5552792345278509,3.297872340425532,-0.3157894736842105,-0.7481565513329552
random,G1,27,47,0.2399275690357628,3,0.7199479277995187,8.012417836288044,1.0,0.2586758256622591,1.616098614037022,10.297872340425531,-0.897119341563786,0.9588290840415487
adbm,G2,27,20,0.295,1,0.789485066646548,2.792067307692309,2.0,1.0153123908292654,0.7696679524390684,4.95,-1.0,-0.22906793048973143
bodymassratio,G2,27,20,0.1825,4,0.8912979501502308,5.607451499118167,4.0,0.577945838622712,0.6608603689846633,2.7,0.6695652173913044,0.06046511627906977
lmatrix,G2,27,20,0.23,1,0.7905848388733498,2.4666666666666672,2.0,1.2122316287899038,0.8237350598408832,3.65,-1.0,-0.2654424040066778
niche,G2,27,19,0.09418282548476455,5,0.9491495311021837,6.000000000000001,1.0,0.7352287552648108,0.8851263602373854,0.8421052631578947,0.627906976744186,0.14893617021276595
pfim_metaweb,G2,27,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,-0.0963855421686747,-1.0
pfim_downsample,G2,27,20,0.1425,2,0.8555093779734626,2.0171597633136096,2.0,1.7124252546342966,0.6856414234892612,1.9,-0.31868131868131866,-0.9466666666666667
random,G2,27,20,0.14,3,0.8193391697876009,4.848348348348347,2.0,0.6615900515787801,1.99219745461488,1.85,0.3793103448275862,0.9183673469387755
adbm,G3,27,28,0.28316326530612246,1,0.7839633390182655,2.8562801932367154,2.0,1.0188459432441563,0.8122776188380426,6.964285714285714,-1.0,-0.17803660565723795
bodymassratio,G3,27,28,0.1913265306122449,4,0.86314855081922,5.669384920634921,1.0,0.6226665080497856,0.6015836439419179,4.392857142857143,0.6866359447004609,-0.013513513513513514
lmatrix,G3,27,28,0.20918367346938777,1,0.788709140211587,2.5909090909090904,2.0,1.2517861299813189,0.8982912076054071,4.892857142857143,-1.0,-0.23006535947712417
niche,G3,27,26,0.08579881656804733,4,0.9059169756705531,3.2222222222222223,2.0,0.8903231921300875,1.0008319963405095,1.2692307692307692,0.48936170212765956,0.027777777777777776
pfim_metaweb,G3,27,28,0.13010204081632654,3,0.790610335850184,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,-0.21033210332103322,-0.9037433155080213
pfim_downsample,G3,27,28,0.11224489795918367,3,0.8370071223637326,2.561008403361344,2.0,1.8055537896438354,0.7970522674897168,2.1785714285714284,-0.3179190751445087,-0.8230088495575221
random,G3,27,28,0.15816326530612246,2,0.7771492224591153,2.887850467289719,1.0,0.4534014761786669,1.967026918293349,3.4642857142857144,-1.0,0.9759036144578314
adbm,G4,27,44,0.3052685950413223,1,0.7706480586709568,3.8877543009638402,2.0,0.8322065340722389,0.9106066948111049,12.454545454545455,-1.0,0.07320441988950276
bodymassratio,G4,27,44,0.1771694214876033,4,0.851575894869701,6.253341167466175,4.0,0.6102618913280006,0.6165009352851395,6.818181818181818,0.6227519866164785,0.0041459369817578775
lmatrix,G4,27,44,0.22882231404958678,2,0.7866594104611133,3.771323728354979,3.0,0.8866634646743049,1.0775169602221264,9.090909090909092,-0.5316363636363637,0.13273761169780665
niche,G4,27,44,0.13584710743801653,4,0.8678921188756324,4.4396258503401365,3.0,1.297654290119415,0.5234702747693888,5.0,0.1094257854821235,-0.5645161290322581
pfim_metaweb,G4,27,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,-0.19746835443037974,-0.6612149532710281
pfim_downsample,G4,27,44,0.11105371900826447,3,0.904358023866205,2.9123758888582874,3.0,1.581047268662501,0.5534051957445352,3.909090909090909,0.06333973128598848,-0.6767083027185893
random,G4,27,44,0.2975206611570248,2,0.6883810877520153,9.581768924551984,1.0,0.20298916453532242,1.423951005620723,12.113636363636363,-0.8934169278996865,0.9912145837909071
adbm,G1,28,47,0.2951561792666365,1,0.7831513034622468,4.162210828866917,2.0,0.8179952709608955,0.9707032861868524,12.893617021276595,-1.0,0.14631489773689943
bodymassratio,G1,28,47,0.1783612494341331,4,0.8555055072721023,6.154817307465787,4.0,0.6334473425241406,0.6522151299554005,7.404255319148936,0.6530156366344005,0.011771808028976758
lmatrix,G1,28,47,0.2100497962879131,2,0.8067636793338784,3.9291904662636377,3.0,0.9294752538216302,1.1768469238375892,8.893617021276595,-0.5958762886597938,0.1708601521357519
niche,G1,28,46,0.1110586011342155,4,0.8832377714186217,4.344907407407407,3.0,1.033502471104343,0.6396033930313726,4.130434782608695,0.3362573099415205,-0.29079159935379645
pfim_metaweb,G1,28,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,-0.42614601018675724,-0.7494543867306853
pfim_downsample,G1,28,47,0.09687641466727026,4,0.8947541674396475,2.5144910925568325,3.0,1.9057683114938266,0.5054276340603702,3.574468085106383,-0.2376470588235294,-0.7899343544857768
random,G1,28,47,0.1892258940697148,3,0.7414436624171769,7.960555596898387,1.0,0.3173662496364854,1.8516277397437741,7.914893617021277,-0.2930232558139535,0.9623458125946764
adbm,G2,28,20,0.29,1,0.8063851659146128,3.2439814814814816,2.0,0.9682357373499205,0.8925640762444679,4.85,-1.0,-0.07908611599297012
bodymassratio,G2,28,20,0.18,4,0.8600123171622404,5.086574074074074,4.0,0.7453559924999299,0.8663067178746208,2.65,0.5591397849462365,0.09022556390977443
lmatrix,G2,28,20,0.2075,1,0.8102296136334373,2.963690476190475,2.0,1.1550269006430531,1.1470620183585436,3.2,-1.0,-0.006160164271047228
niche,G2,28,19,0.06925207756232687,2,0.943965619550845,3.25,2.0,1.1057827795528177,1.0149986316356403,0.3684210526315789,0.7777777777777778,-0.15789473684210525
pfim_metaweb,G2,28,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,-0.0963855421686747,-1.0
pfim_downsample,G2,28,20,0.1575,3,0.8459640733175439,2.0268961807423342,2.0,1.5832027278457412,0.6029986992329289,2.2,-0.22123893805309736,-0.9263803680981595
random,G2,28,19,0.18282548476454294,2,0.7662374873544424,3.3131313131313127,1.0,0.3508556451102708,1.910459933480133,2.526315789473684,-1.0,0.9150326797385621
adbm,G3,28,28,0.288265306122449,1,0.7928604777123643,3.4207719680464788,2.0,0.9495104338936992,0.8818365217870383,7.107142857142857,-1.0,-0.06430678466076696
bodymassratio,G3,28,28,0.19260204081632654,4,0.8677826860821187,5.968481641814975,5.0,0.5805753503593774,0.6567393844634261,4.428571428571429,0.7312977099236642,0.046894803548795945
lmatrix,G3,28,28,0.19770408163265307,1,0.7991469563913522,2.879381613756613,2.0,1.1987506503640277,1.0810596754887574,4.571428571428571,-1.0,-0.08037653874004344
niche,G3,28,28,0.15178571428571427,3,0.8856545114784449,4.133475731518283,3.0,1.0631718989588987,0.5960268295517908,3.2857142857142856,0.011904761904761904,-0.541095890410959
pfim_metaweb,G3,28,28,0.13010204081632654,3,0.790610335850184,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,-0.21033210332103322,-0.9037433155080213
pfim_downsample,G3,28,28,0.11607142857142858,3,0.8520345490450814,2.785877259994907,2.0,1.765821067152888,0.7185589592131181,2.2857142857142856,-0.04721030042918455,-0.9204892966360856
random,G3,28,28,0.29336734693877553,3,0.7259461996099834,6.822667220806572,1.0,0.2719287583125837,1.4062522297274365,7.25,-0.5419847328244275,0.9911347517730497
adbm,G4,28,44,0.30991735537190085,1,0.7746999031482887,4.033873905243747,2.0,0.8010019565312715,0.9231537899486958,12.659090909090908,-1.0,0.12069954128440367
bodymassratio,G4,28,44,0.17510330578512398,4,0.8439275256242048,5.994938055369455,4.0,0.5875514651574987,0.6544258351448007,6.7272727272727275,0.6532001815705856,0.04246794871794872
lmatrix,G4,28,44,0.22107438016528927,2,0.7897579091171197,3.7419588570323863,3.0,0.8960476781846779,1.1187933836062876,8.75,-0.5418641390205371,0.1531108502431662
niche,G4,28,44,0.125,4,0.881762486680649,5.890757625454695,1.0,0.7963978098028484,0.7537464885353928,4.5227272727272725,0.4165067178502879,-0.051926298157453935
pfim_metaweb,G4,28,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,-0.19746835443037974,-0.6612149532710281
pfim_downsample,G4,28,44,0.1131198347107438,4,0.9008412650588907,2.6251809054935897,3.0,1.5739544466659465,0.610459920428666,4.0,-0.11242603550295859,-0.6634686346863469
random,G4,28,44,0.2396694214876033,2,0.7099069094317915,7.665647152826165,1.0,0.2432337971733824,1.639971505799272,9.568181818181818,-1.0,0.9631012519218098
adbm,G1,29,47,0.2965142598460842,1,0.7654378697207038,3.2797893637965614,2.0,0.8944039634142359,0.8931516133956431,12.957446808510639,-1.0,-0.0011544677903486493
bodymassratio,G1,29,47,0.1765504753282028,4,0.8487137804033398,6.340503811494821,1.0,0.6662246626673852,0.6732956591011877,7.319148936170213,0.6762048192771084,0.0044027003228646906
lmatrix,G1,29,47,0.22000905387052966,1,0.7710958411222835,2.9203947368421046,2.0,1.0451365472932868,1.1173427662604354,9.361702127659575,-1.0,0.050393700787401574
niche,G1,29,47,0.12086917157084653,3,0.8856764434278918,4.023015252976192,2.0,1.1820458760483405,0.5100596789504265,4.702127659574468,0.38619402985074625,-0.46924829157175396
pfim_metaweb,G1,29,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,-0.42614601018675724,-0.7494543867306853
pfim_downsample,G1,29,47,0.09506564056133997,4,0.8892652710651957,2.4117057250707767,3.0,1.9381636565212255,0.5918703903780044,3.4893617021276597,-0.349862258953168,-0.7647714604236343
random,G1,29,47,0.22000905387052966,3,0.7205888375667232,7.641456256919439,1.0,0.2536915611808977,1.7277601948979096,9.361702127659575,-0.8502415458937198,0.9597116983921641
adbm,G2,29,20,0.315,1,0.7782009852165901,3.2748861160625875,2.0,0.949731765184228,0.8128015285460072,5.35,-1.0,-0.14845024469820556
bodymassratio,G2,29,20,0.1275,5,0.915607924914582,5.7444444444444445,5.0,0.7993906904833743,0.9561502363379402,1.6,0.7868852459016393,0.11409395973154363
lmatrix,G2,29,20,0.245,1,0.7934828964838786,2.8166666666666673,2.0,1.0998107683047325,0.9907615960972599,3.95,-1.0,-0.08253968253968254
niche,G2,29,16,0.125,3,0.9094179856203207,3.5833333333333335,2.0,1.0954451150103321,0.752772652709081,1.0625,0.24,-0.4
pfim_metaweb,G2,29,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,-0.0963855421686747,-1.0
pfim_downsample,G2,29,20,0.155,3,0.8300634819863142,3.0358018050325746,2.0,1.5868869517740443,0.6270811235619239,2.15,-0.05970149253731343,-0.974025974025974
random,G2,29,20,0.185,2,0.8051354847006618,2.977366255144033,1.0,0.4968084677685497,1.7648898070162906,2.75,-0.9354838709677419,0.9512195121951219
adbm,G3,29,28,0.2869897959183674,1,0.7792515059001528,3.3278769841269824,2.0,1.0353665558112966,0.8292715276525638,7.071428571428571,-1.0,-0.1864218141346689
bodymassratio,G3,29,28,0.14795918367346939,5,0.8988438739963084,6.370584249084248,5.0,0.6881208987170466,0.9513649904467698,3.1785714285714284,0.6713615023474179,0.18382352941176472
lmatrix,G3,29,28,0.22831632653061223,1,0.7676523265848565,2.9288961038961037,2.0,1.1854521018765307,0.9877934750877376,5.428571428571429,-1.0,-0.13819241982507288
niche,G3,29,27,0.1522633744855967,5,0.8991075148819953,3.7850403942240676,2.0,0.8881987419002695,0.6411994295334377,3.1481481481481484,0.1986754966887417,-0.24203821656050956
pfim_metaweb,G3,29,28,0.13010204081632654,3,0.790610335850184,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,-0.21033210332103322,-0.9037433155080213
pfim_downsample,G3,29,28,0.11989795918367346,3,0.8334356940026614,2.1637291280148427,2.0,1.7353920597353707,0.7527537205095203,2.392857142857143,-0.25925925925925924,-0.8587570621468926
random,G3,29,28,0.29591836734693877,2,0.7420627217273955,6.592611379224797,1.0,0.2971881258355838,1.3822765041748781,7.321428571428571,-0.9873417721518988,0.9680451127819549
adbm,G4,29,44,0.32076446280991733,1,0.768012145036831,3.6559074145235697,2.0,0.8160805839749268,0.8661872776483648,13.136363636363637,-1.0,0.04971766974245972
bodymassratio,G4,29,44,0.16477272727272727,5,0.8526179570072597,6.647297523851327,1.0,0.5746057104474134,0.6268958194933101,6.2727272727272725,0.7104283054003724,0.03243490178163545
lmatrix,G4,29,44,0.2453512396694215,1,0.7672129901701813,2.959542346350302,2.0,0.9214732664262483,1.061736485732503,9.818181818181818,-1.0,0.10245479935322652
niche,G4,29,44,0.08419421487603305,4,0.9160376163826018,3.961192566671489,2.0,1.2343806753198407,0.5385559518406283,2.727272727272727,0.37965260545905705,-0.5119047619047619
pfim_metaweb,G4,29,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,-0.19746835443037974,-0.6612149532710281
pfim_downsample,G4,29,44,0.11208677685950413,3,0.9064615322586022,2.8261948594639046,3.0,1.5745006460674356,0.6065598804167794,3.9545454545454546,-0.054474708171206226,-0.6386913229018493
random,G4,29,44,0.1487603305785124,2,0.7574695104849205,6.101566178800305,1.0,0.34154926450825895,2.1306133742563103,5.568181818181818,-1.0,0.9605145079270117
adbm,G1,30,47,0.2996831145314622,1,0.7512723502774624,3.2074667615820265,2.0,0.8904304755360999,0.8835121601539403,13.106382978723405,-1.0,-0.006302048165653837
bodymassratio,G1,30,47,0.16930737890448166,4,0.8422788806152752,5.955963058829554,1.0,0.649807725319128,0.7094172076567804,6.9787234042553195,0.8111244497799119,0.03392754456584244
lmatrix,G1,30,47,0.22317790855590766,1,0.7521818465778214,2.9238975817923185,2.0,0.993509765185418,1.1422657625461423,9.51063829787234,-1.0,0.10446985446985448
niche,G1,30,47,0.14667270258035311,5,0.8603820230187867,4.608066766982525,3.0,1.0522613338740712,0.4549544399256226,5.914893617021277,0.3239852398523985,-0.4510661563696009
pfim_metaweb,G1,30,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,-0.42614601018675724,-0.7494543867306853
pfim_downsample,G1,30,47,0.09642372114078769,4,0.8862391170600826,2.101785714285714,3.0,1.9235635904977442,0.5651041870055475,3.5531914893617023,-0.2751677852348993,-0.7233933161953727
random,G1,30,47,0.29244001810774106,3,0.6953906363967833,9.718612270580005,1.0,0.20095577450408886,1.445067320962129,12.76595744680851,-0.7979274611398963,0.9928749554684717
adbm,G2,30,20,0.3075,1,0.7872847421625275,3.1222222222222227,2.0,0.9187162270601342,0.8640784685550793,5.2,-1.0,-0.054945054945054944
bodymassratio,G2,30,20,0.1375,4,0.9070471070963644,5.969196428571428,1.0,0.7449992774794993,0.8659626187476516,1.8,0.8231292517006803,0.08536585365853659
lmatrix,G2,30,20,0.2475,1,0.7836158090072192,2.8600000000000003,2.0,1.0937702452724691,0.9576493308389016,4.0,-1.0,-0.10366826156299841
niche,G2,30,20,0.15,4,0.9051715853495794,3.339654882154883,2.0,0.8446598678744367,0.9612370197756298,2.05,0.2,0.12418300653594772
pfim_metaweb,G2,30,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,-0.0963855421686747,-1.0
pfim_downsample,G2,30,20,0.16,3,0.8234226632589748,2.9930069930069934,2.0,1.5628289127496702,0.62170182394355,2.25,-0.19047619047619047,-0.949685534591195
random,G2,30,20,0.295,2,0.7449411659129989,4.2507180650037775,1.0,0.28520840882699344,1.402953644178184,4.95,-1.0,0.9191919191919192
